term_str,n,n_chars,p,i,max_pos,n_pos,max_pos_group,stop,stem_porter,stem_snowball,stem_lancaster,tfidf_mean,dfidf,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
progression,2,11,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,progress,progress,progress,0.09466721646252105,14.099697098901123,0,1,0,0,1,0,1,1,0,1,1
prohibited,1,10,1.2824968675014011e-06,19.572613267270178,VBN,1,VB,0,prohibit,prohibit,prohibit,0.03299118257971542,8.049848549450562,1,0,1,1,0,1,0,0,0,0,-1
promise,38,7,4.8734880965053245e-05,14.324685753826593,NN,5,NN,0,promis,promis,prom,0.016691414407146332,102.21979363769583,0,0,0,0,1,0,1,0,0,1,1
prophet,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,prophet,prophet,prophet,0.027022536578947244,14.099697098901123,0,1,0,0,0,0,1,0,0,1,1
prosecute,1,9,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,prosecut,prosecut,prosecut,0.035152177071836516,8.049848549450562,1,0,0,1,0,1,0,1,0,0,-1
prosperous,8,10,1.0259974940011209e-05,16.572613267270178,JJ,2,JJ,0,prosper,prosper,prosp,0.05421405682659845,36.6974553917507,0,0,0,0,1,0,1,0,0,0,1
prostitute,4,10,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,prostitut,prostitut,prostitut,0.22206478757105,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
protecting,4,10,5.1299874700056045e-06,17.572613267270178,VBG,1,VB,0,protect,protect,protect,0.020287619347098322,24.199394197802246,0,0,0,0,0,0,1,0,0,1,1
proud,40,5,5.129987470005604e-05,14.250685172382816,JJ,5,JJ,0,proud,proud,proud,0.02016133128300696,97.59515358241796,0,1,0,0,1,0,1,0,0,1,1
provide,8,7,1.0259974940011209e-05,16.572613267270178,VB,2,VB,0,provid,provid,provid,0.02618917201234708,32.789316292376434,0,0,0,0,0,0,1,0,0,1,1
providing,6,9,7.694981205008407e-06,16.987650766549024,VBG,1,VB,0,provid,provid,provid,0.04661088948116304,32.789316292376434,0,1,0,0,1,0,1,0,0,1,1
provocation,1,11,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,provoc,provoc,provoc,0.025077409811372468,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
provoking,2,9,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,provok,provok,provok,0.041984881858280115,14.099697098901123,1,0,1,0,0,1,0,0,0,0,-1
prudent,1,7,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,prudent,prudent,prud,0.019350597474640775,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
pry,1,3,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,pri,pri,pry,0.024101342962426834,8.049848549450562,1,1,0,0,0,1,0,0,0,1,-1
public,63,6,8.079730265258827e-05,13.595333343770262,JJ,2,JJ,0,public,public,publ,0.02517116005121211,107.81340689294422,0,1,0,0,0,0,1,0,0,0,1
punch,27,5,3.462741542253783e-05,14.81772576510671,NN,4,NN,0,punch,punch,punch,0.07883135221122925,56.542314807023104,1,0,0,1,0,1,0,1,1,0,-1
punctual,4,8,5.1299874700056045e-06,17.572613267270178,JJ,1,JJ,0,punctual,punctual,punct,0.030018017080356105,24.199394197802246,0,1,0,0,0,0,1,0,0,1,1
pungent,5,7,6.412484337507005e-06,17.250685172382816,NN,2,NN,0,pungent,pungent,pung,0.0305811905037502,28.639602272815992,0,0,1,0,0,1,0,0,0,0,-1
punished,4,8,5.1299874700056045e-06,17.572613267270178,VBN,2,VB,0,punish,punish,pun,0.07168913341572164,24.199394197802246,1,1,1,1,0,1,0,1,0,0,-1
punishment,3,10,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,punish,punish,pun,0.03595341238318476,19.394658146188217,1,0,1,1,0,1,0,0,0,0,-1
puppy,4,5,5.1299874700056045e-06,17.572613267270178,JJ,2,JJ,0,puppi,puppi,puppy,0.05505874597917321,19.394658146188217,0,1,0,0,0,0,1,0,0,1,1
purely,9,6,1.154247180751261e-05,16.402688265827866,RB,1,RB,0,pure,pure,pur,0.13787712850334108,40.39878839560449,0,0,0,0,0,0,1,0,0,1,1
purity,5,6,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,puriti,puriti,pur,0.032505042981224454,24.199394197802246,0,0,0,0,0,0,1,0,1,0,1
quagmire,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,quagmir,quagmir,quagmir,0.050311553434066014,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
quaint,8,6,1.0259974940011209e-05,16.572613267270178,NN,3,NN,0,quaint,quaint,quaint,0.029222903583622877,36.6974553917507,0,0,0,0,1,0,1,0,0,1,1
quandary,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,quandari,quandari,quand,0.1059190598611916,8.049848549450562,1,0,0,1,0,1,0,0,0,0,-1
quarrel,16,7,2.0519949880022418e-05,15.572613267270178,NN,4,NN,0,quarrel,quarrel,quarrel,0.04047272037792592,56.542314807023104,1,0,0,0,0,1,0,0,0,0,-1
quest,10,5,1.282496867501401e-05,16.250685172382816,NN,3,NN,0,quest,quest,quest,0.01668286593651044,40.39878839560449,0,1,0,0,0,0,1,0,0,0,1
quickness,2,9,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,quick,quick,quick,0.01811522288453088,14.099697098901123,0,0,0,0,0,0,1,0,1,0,1
quiet,135,5,0.00017313707711268916,12.495797670219348,JJ,7,JJ,0,quiet,quiet,quiet,0.02014522020977704,139.62820634836788,0,0,0,0,0,0,1,1,0,0,1
quiver,5,6,6.412484337507005e-06,17.250685172382816,NN,2,NN,0,quiver,quiver,quiv,0.030289787784288497,28.639602272815992,0,0,0,1,0,1,0,0,0,0,-1
quivering,13,9,1.6672459277518214e-05,15.872173549129087,VBG,3,VB,0,quiver,quiver,quiv,0.024399429754020128,56.542314807023104,0,0,0,1,0,1,0,0,0,0,-1
quote,5,5,6.412484337507005e-06,17.250685172382816,VB,2,VB,0,quot,quot,quot,0.035511685522085494,28.639602272815992,0,1,0,0,0,1,1,0,1,0,0
rabble,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,rabbl,rabbl,rabbl,0.02563646034856867,8.049848549450562,1,0,0,1,0,1,0,0,0,0,-1
rabid,1,5,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,rabid,rabid,rabid,0.01677051781135534,8.049848549450562,1,1,1,1,0,1,0,1,0,0,-1
rack,9,4,1.154247180751261e-05,16.402688265827866,NN,1,NN,0,rack,rack,rack,0.043262640987496534,43.919311932074244,0,0,0,0,0,1,0,1,0,0,-1
radiance,17,8,2.180244674752382e-05,15.485150426019839,NN,2,NN,0,radianc,radianc,rady,0.02449822299165231,64.79757679120898,0,1,0,0,1,0,1,0,0,1,1
radiant,25,7,3.206242168753503e-05,14.928757077495455,NN,4,NN,0,radiant,radiant,rady,0.03274805783083022,76.80815366010782,0,0,0,0,1,0,1,0,0,0,1
rage,13,4,1.6672459277518214e-05,15.872173549129087,NN,1,NN,0,rage,rage,rag,0.02872514942615528,50.49458623894591,1,0,0,0,0,1,0,0,0,0,-1
raging,2,6,2.5649937350028022e-06,18.572613267270178,VBG,1,VB,0,rage,rage,rag,0.017114478271308554,14.099697098901123,1,0,1,1,0,1,0,0,0,0,-1
rags,1,4,1.2824968675014011e-06,19.572613267270178,NNS,1,NN,0,rag,rag,rag,0.019350597474640775,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
raid,2,4,2.5649937350028022e-06,18.572613267270178,VBD,1,VB,0,raid,raid,raid,0.05706865407880874,14.099697098901123,1,0,0,1,0,1,0,0,1,0,-1
rail,28,4,3.590991229003923e-05,14.765258345212574,NN,3,NN,0,rail,rail,rail,0.04155867054039083,67.36055703940377,1,1,0,0,0,1,0,0,0,0,-1
ram,1,3,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,ram,ram,ram,0.026832828498168544,8.049848549450562,1,1,0,0,0,1,0,0,0,0,-1
rancid,1,6,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,rancid,rancid,rancid,0.02630669460604759,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
rape,1,4,1.2824968675014011e-06,19.572613267270178,NNP,1,NN,0,rape,rape,rap,0.2981425388685393,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
rapt,4,4,5.1299874700056045e-06,17.572613267270178,NN,2,NN,0,rapt,rapt,rapt,0.023992760022537404,19.394658146188217,0,0,0,0,1,0,1,0,1,1,1
rapture,5,7,6.412484337507005e-06,17.250685172382816,NN,2,NN,0,raptur,raptur,rapt,0.018657952605589348,28.639602272815992,0,1,0,0,1,0,1,0,0,0,1
rascal,3,6,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,rascal,rascal,rasc,0.020916604753193204,19.394658146188217,1,0,1,1,0,1,0,0,0,0,-1
rash,4,4,5.1299874700056045e-06,17.572613267270178,VBN,3,VB,0,rash,rash,rash,0.04385294386405705,19.394658146188217,0,0,1,0,0,1,0,0,0,0,-1
rat,5,3,6.412484337507005e-06,17.250685172382816,NN,2,NN,0,rat,rat,rat,0.036272667931641675,28.639602272815992,0,0,1,1,0,1,0,0,0,0,-1
rational,5,8,6.412484337507005e-06,17.250685172382816,JJ,2,JJ,0,ration,ration,rat,0.0261911293019417,28.639602272815992,0,0,0,0,0,0,1,0,0,1,1
raving,5,6,6.412484337507005e-06,17.250685172382816,VBG,2,VB,0,rave,rave,rav,0.0822281616675772,24.199394197802246,1,1,0,1,1,1,0,0,1,0,-1
react,2,5,2.5649937350028022e-06,18.572613267270178,VB,2,VB,0,react,react,react,0.05068518564964456,14.099697098901123,1,0,0,1,0,0,0,0,0,0,0
readiness,3,9,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,readi,readi,ready,0.025418480490182454,19.394658146188217,0,1,0,0,1,0,1,0,0,1,1
real,143,4,0.00018339705205270036,12.412741930491789,JJ,8,JJ,0,real,real,real,0.018715155656595775,135.78175131164974,0,0,0,0,0,0,1,0,0,1,1
reassurance,3,11,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,reassur,reassur,reass,0.17721576650642767,19.394658146188217,0,0,0,0,0,0,1,0,0,1,1
reassure,4,8,5.1299874700056045e-06,17.572613267270178,VB,2,VB,0,reassur,reassur,reass,0.03423659205509795,24.199394197802246,0,0,0,0,0,0,1,0,0,1,1
rebel,5,5,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,rebel,rebel,rebel,0.42890808425855736,19.394658146188217,1,0,0,1,0,1,0,0,0,0,-1
rebellion,4,9,5.1299874700056045e-06,17.572613267270178,NN,2,NN,0,rebellion,rebellion,rebel,0.02614464446937813,24.199394197802246,1,0,1,1,0,0,0,0,0,0,0
receiving,14,9,1.7954956145019616e-05,15.765258345212574,VBG,2,VB,0,receiv,receiv,receiv,0.02928224106538938,43.919311932074244,0,1,0,0,1,0,1,0,1,0,1
recession,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,recess,recess,recess,0.11027189793767893,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
reckless,3,8,3.8474906025042036e-06,17.987650766549024,JJ,1,JJ,0,reckless,reckless,reckless,0.030068801316174485,19.394658146188217,1,0,0,1,0,1,0,0,0,0,-1
recklessness,1,12,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,reckless,reckless,reckless,0.01677051781135534,8.049848549450562,1,0,1,1,0,1,0,0,1,0,-1
recognizable,2,12,2.5649937350028022e-06,18.572613267270178,VB,2,VB,0,recogniz,recogniz,recogn,0.035856786411806514,8.049848549450562,0,1,0,0,0,0,1,0,0,0,1
recommend,5,9,6.412484337507005e-06,17.250685172382816,VB,2,VB,0,recommend,recommend,recommend,0.048038412664086635,28.639602272815992,0,0,0,0,0,0,1,0,0,1,1
reconciliation,2,14,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,reconcili,reconcili,recont,0.07274356611364763,14.099697098901123,0,1,0,0,1,0,1,0,0,1,1
reconsideration,1,15,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,reconsider,reconsider,reconsid,0.06764578612983665,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
reconstruction,2,14,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,reconstruct,reconstruct,reconstruct,0.017771510587681377,14.099697098901123,0,1,0,0,0,0,1,0,0,0,1
recreation,1,10,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,recreat,recreat,recr,0.04791576517530096,8.049848549450562,0,1,0,0,1,0,1,0,0,0,1
refused,45,7,5.771235903756305e-05,14.080760170940504,VBD,5,VB,0,refus,refus,refus,0.023457534501527173,110.3841583381316,0,0,0,0,0,1,0,1,0,0,-1
regal,4,5,5.1299874700056045e-06,17.572613267270178,NN,2,NN,0,regal,regal,reg,0.02834633599226628,24.199394197802246,0,0,0,0,0,0,1,0,0,1,1
regent,3,6,3.8474906025042036e-06,17.987650766549024,NNP,1,NN,0,regent,regent,reg,0.03447552748738202,19.394658146188217,0,0,0,0,0,0,1,0,0,1,1
regret,31,6,3.975740289254344e-05,14.618416956883303,NN,5,NN,0,regret,regret,regret,0.03321542169276962,81.10459164805162,0,0,0,0,0,1,0,1,0,0,-1
regretted,9,9,1.154247180751261e-05,16.402688265827866,VBD,2,VB,0,regret,regret,regret,0.03694792162901933,43.919311932074244,0,0,0,0,0,1,0,1,0,0,-1
regretting,5,10,6.412484337507005e-06,17.250685172382816,VBG,3,VB,0,regret,regret,regret,0.02856191499189851,28.639602272815992,0,0,0,0,0,1,0,1,0,0,-1
regularity,3,10,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,regular,regular,regul,0.01825236744981387,19.394658146188217,0,1,0,0,0,0,1,0,0,1,1
reject,1,6,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,reject,reject,reject,0.01817121568724732,8.049848549450562,1,0,0,1,0,1,0,1,0,0,-1
rejection,2,9,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,reject,reject,reject,0.03146570104030467,14.099697098901123,1,0,1,1,0,1,0,1,0,0,-1
rejoice,3,7,3.8474906025042036e-06,17.987650766549024,VB,1,VB,0,rejoic,rejoic,rejo,0.036107008751167353,14.099697098901123,0,1,0,0,1,0,1,0,1,1,1
rejoicing,3,9,3.8474906025042036e-06,17.987650766549024,VBG,2,VB,0,rejoic,rejoic,rejo,0.044601294775504084,19.394658146188217,0,1,0,0,1,0,1,0,1,0,1
reliable,7,8,8.977478072509808e-06,16.765258345212576,JJ,3,JJ,0,reliabl,reliabl,rely,0.05177209479078206,32.789316292376434,0,0,0,0,0,0,1,0,0,1,1
reluctant,10,9,1.282496867501401e-05,16.250685172382816,JJ,2,JJ,0,reluct,reluct,reluct,0.024442802726020847,40.39878839560449,0,0,0,1,0,1,0,0,0,0,-1
remains,16,7,2.0519949880022418e-05,15.572613267270178,VBZ,4,VB,0,remain,remain,remain,0.036378238373590235,56.542314807023104,0,0,1,1,0,1,1,0,0,1,0
remarkable,34,10,4.360489349504764e-05,14.485150426019839,JJ,2,JJ,0,remark,remark,remark,0.02178842497224543,87.0846296140462,0,0,0,0,1,0,1,0,1,1,1
remedy,2,6,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,remedi,remedi,remedy,0.02194813041848514,14.099697098901123,0,1,0,0,1,0,1,0,0,1,1
remorse,5,7,6.412484337507005e-06,17.250685172382816,NN,2,NN,0,remors,remors,remors,0.09200202336835883,28.639602272815992,0,0,0,0,0,1,0,1,0,0,-1
remove,8,6,1.0259974940011209e-05,16.572613267270178,VB,1,VB,0,remov,remov,remov,0.030003031018087774,40.39878839560449,1,0,0,1,0,1,0,1,0,0,-1
renounce,3,8,3.8474906025042036e-06,17.987650766549024,VB,3,VB,0,renounc,renounc,renount,0.12461853496503518,14.099697098901123,1,0,0,0,0,1,0,0,0,0,-1
repay,1,5,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,repay,repay,repay,0.023816119968788647,8.049848549450562,1,1,0,0,1,0,1,0,0,1,1
repellent,1,9,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,repel,repel,repel,0.09147555169830185,8.049848549450562,1,0,1,1,0,1,0,0,0,0,-1
repent,3,6,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,repent,repent,rep,0.022492304437415445,19.394658146188217,0,0,0,1,0,0,1,0,0,0,1
reporter,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,report,report,report,0.045223868255340235,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
reproach,12,8,1.5389962410016814e-05,15.987650766549022,NN,4,NN,0,reproach,reproach,reproach,0.045775664072316084,50.49458623894591,1,0,1,0,0,1,0,1,0,0,-1
repulsion,2,9,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,repuls,repuls,repuls,0.0985492181206143,14.099697098901123,0,0,1,1,0,1,0,0,0,0,-1
rescue,5,6,6.412484337507005e-06,17.250685172382816,VB,3,VB,0,rescu,rescu,rescu,0.024917310909306583,28.639602272815992,0,1,0,0,1,0,1,0,1,1,1
resent,5,6,6.412484337507005e-06,17.250685172382816,VB,1,VB,0,resent,resent,res,0.06412519481536653,28.639602272815992,1,0,0,0,0,1,0,0,0,0,-1
resentful,8,9,1.0259974940011209e-05,16.572613267270178,JJ,4,JJ,0,resent,resent,res,0.04312209675303945,40.39878839560449,1,0,0,0,0,1,0,0,0,0,-1
resentment,8,10,1.0259974940011209e-05,16.572613267270178,NN,1,NN,0,resent,resent,res,0.018848340702542606,40.39878839560449,1,0,1,0,0,1,0,1,0,0,-1
resign,6,6,7.694981205008407e-06,16.987650766549024,VB,2,VB,0,resign,resign,resign,0.03805054278753113,24.199394197802246,1,0,1,1,0,1,0,1,0,0,-1
resignation,7,11,8.977478072509808e-06,16.765258345212576,NN,1,NN,0,resign,resign,resign,0.02066382083004913,36.6974553917507,0,0,0,0,0,1,0,1,1,0,-1
resigned,10,8,1.282496867501401e-05,16.250685172382816,VBD,5,VB,0,resign,resign,resign,0.041451124374833774,43.919311932074244,0,0,0,0,0,1,0,1,0,0,-1
resistance,11,10,1.4107465542515412e-05,16.11318164863288,NN,1,NN,0,resist,resist,resist,0.024047104206032517,43.919311932074244,1,0,0,0,0,1,0,0,0,0,-1
resisting,2,9,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,resist,resist,resist,0.03273143969387761,14.099697098901123,1,0,0,1,0,1,0,1,0,0,-1
resources,6,9,7.694981205008407e-06,16.987650766549024,NN,2,NN,0,resourc,resourc,resourc,0.026053843984860086,28.639602272815992,0,0,0,0,1,0,1,0,0,1,1
respect,57,7,7.310232144757986e-05,13.739723253105437,NN,3,NN,0,respect,respect,respect,0.02114789281036417,110.3841583381316,0,1,0,0,1,0,1,0,0,1,1
respectable,20,11,2.564993735002802e-05,15.250685172382816,JJ,2,JJ,0,respect,respect,respect,0.01972250590609714,72.23649968413255,0,0,0,0,0,0,1,0,0,1,1
respectful,7,10,8.977478072509808e-06,16.765258345212576,JJ,3,JJ,0,respect,respect,respect,0.01713605371414149,36.6974553917507,0,0,0,0,0,0,1,0,0,1,1
respects,5,8,6.412484337507005e-06,17.250685172382816,VBZ,3,VB,0,respect,respect,respect,0.02276686086340087,28.639602272815992,0,0,0,0,0,0,1,0,0,1,1
respite,3,7,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,respit,respit,respit,0.019274542432482816,19.394658146188217,0,0,0,0,1,0,1,0,0,1,1
resplendent,5,11,6.412484337507005e-06,17.250685172382816,NN,3,NN,0,resplend,resplend,resplend,0.04411917056809796,28.639602272815992,0,0,0,0,1,0,1,0,0,0,1
responsible,13,11,1.6672459277518214e-05,15.872173549129087,JJ,3,JJ,0,respons,respons,respons,0.02667432429626948,53.57863258475287,0,0,0,0,0,0,1,0,0,1,1
responsive,1,10,1.2824968675014011e-06,19.572613267270178,VBN,1,VB,0,respons,respons,respond,0.03692591077729616,8.049848549450562,0,1,0,0,0,0,1,0,0,1,1
restrain,6,8,7.694981205008407e-06,16.987650766549024,VB,1,VB,0,restrain,restrain,restrain,0.026992532708649233,32.789316292376434,1,0,0,1,0,1,0,0,0,0,-1
reticent,2,8,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,retic,retic,ret,0.04782010805219018,14.099697098901123,0,0,0,1,0,1,0,0,0,0,-1
retirement,7,10,8.977478072509808e-06,16.765258345212576,NN,1,NN,0,retir,retir,retir,0.060576221471724034,28.639602272815992,0,1,0,1,1,1,1,1,0,1,0
retract,1,7,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,retract,retract,retract,0.03985073539331962,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
retribution,3,11,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,retribut,retribut,retribut,0.03143302064729269,19.394658146188217,1,0,0,1,0,1,0,1,0,0,-1
reunion,6,7,7.694981205008407e-06,16.987650766549024,NN,3,NN,0,reunion,reunion,reun,0.02904303473379529,28.639602272815992,0,1,0,0,0,0,1,0,0,1,1
revel,6,5,7.694981205008407e-06,16.987650766549024,NN,2,NN,0,revel,revel,revel,0.027618380598454367,32.789316292376434,0,0,0,0,1,0,1,0,0,0,1
revenge,3,7,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,reveng,reveng,reveng,0.19286592248770995,14.099697098901123,1,1,0,1,0,1,0,0,1,0,-1
revere,1,6,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,rever,rever,rev,0.04024924274725281,8.049848549450562,0,1,0,0,1,0,1,0,0,1,1
reverence,4,9,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,rever,rever,rev,0.05535215939744506,24.199394197802246,0,0,0,0,1,0,1,0,0,1,1
reverend,3,8,3.8474906025042036e-06,17.987650766549024,NNP,1,NN,0,reverend,reverend,reverend,0.023933578106286667,19.394658146188217,0,0,0,0,1,0,1,0,0,0,1
reverie,5,7,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,reveri,reveri,revery,0.047656119912570516,24.199394197802246,0,0,0,0,1,0,1,0,0,1,1
revival,3,7,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,reviv,reviv,rev,0.03893564838005827,19.394658146188217,0,1,0,0,1,0,1,0,0,1,1
revive,2,6,2.5649937350028022e-06,18.572613267270178,VB,1,VB,0,reviv,reviv,rev,0.028750462543051213,14.099697098901123,0,1,0,0,0,1,1,0,0,0,0
revoke,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,revok,revok,revok,0.017386281964256074,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
revolt,7,6,8.977478072509808e-06,16.765258345212576,NNP,2,NN,0,revolt,revolt,revolt,0.07125399052055631,32.789316292376434,1,0,0,0,0,1,0,0,1,0,-1
revolting,2,9,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,revolt,revolt,revolt,0.027878589690515543,14.099697098901123,1,0,1,1,0,1,0,0,0,0,-1
revolution,12,10,1.5389962410016814e-05,15.987650766549022,NN,3,NN,0,revolut,revolut,revolv,0.04653002903535684,47.279204545631984,1,1,0,1,0,1,1,1,1,0,0
revolver,7,8,8.977478072509808e-06,16.765258345212576,NN,1,NN,0,revolv,revolv,revolv,0.08169041775583798,32.789316292376434,1,0,0,1,0,1,0,1,0,0,-1
revulsion,3,9,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,revuls,revuls,revuls,0.08721992558576204,19.394658146188217,1,0,1,1,0,1,0,0,0,0,-1
reward,11,6,1.4107465542515412e-05,16.11318164863288,NN,2,NN,0,reward,reward,reward,0.03185652230003615,47.279204545631984,0,1,0,0,1,0,1,0,1,1,1
rheumatism,5,10,6.412484337507005e-06,17.250685172382816,NN,2,NN,0,rheumat,rheumat,rheum,0.035319421750164344,19.394658146188217,1,0,0,1,0,1,0,1,0,0,-1
rhythmical,1,10,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,rhythmic,rhythmic,rhythm,0.024319784137312877,8.049848549450562,0,0,0,0,1,0,1,0,1,0,1
ribbon,13,6,1.6672459277518214e-05,15.872173549129087,NN,2,NN,0,ribbon,ribbon,ribbon,0.028821875847000217,47.279204545631984,1,1,0,0,1,0,1,0,0,0,1
ridicule,5,8,6.412484337507005e-06,17.250685172382816,NN,2,NN,0,ridicul,ridicul,ridic,0.020092267869258756,24.199394197802246,1,0,1,0,0,1,0,1,0,0,-1
ridiculous,44,10,5.642986217006165e-05,14.113181648632882,JJ,6,JJ,0,ridicul,ridicul,ridic,0.019833922574805103,97.59515358241796,1,0,1,0,0,1,0,0,0,0,-1
rifle,4,5,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,rifl,rifl,rifl,0.09679335420003021,24.199394197802246,1,0,0,1,0,1,0,0,0,0,-1
rigor,1,5,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,rigor,rigor,rig,0.11838012572721415,8.049848549450562,0,0,1,1,0,1,0,0,0,0,-1
riot,11,4,1.4107465542515412e-05,16.11318164863288,NN,1,NN,0,riot,riot,riot,0.046058548658453574,50.49458623894591,1,0,0,1,0,1,0,0,0,0,-1
riotous,14,7,1.7954956145019616e-05,15.765258345212574,JJ,2,JJ,0,riotou,riotous,riot,0.07285554852732594,53.57863258475287,1,0,0,1,0,1,0,0,1,0,-1
ripen,1,5,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,ripen,ripen,rip,0.0643987883956045,8.049848549450562,0,1,0,0,0,0,1,0,0,0,1
rising,95,6,0.0001218372024126331,13.002757658939231,VBG,5,VB,0,rise,rise,ris,0.016404123742848196,136.18924360279928,0,1,0,0,1,0,1,0,0,0,1
risk,24,4,3.077992482003363e-05,14.987650766549022,NN,2,NN,0,risk,risk,risk,0.022599235623926732,74.55840909126398,0,1,0,1,0,1,0,0,0,0,-1
rivalry,2,7,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,rivalri,rivalri,rivalry,0.026603580906875125,14.099697098901123,1,0,0,0,0,1,0,0,0,0,-1
roadster,7,8,8.977478072509808e-06,16.765258345212576,NN,1,NN,0,roadster,roadster,roadst,0.13935864121218297,19.394658146188217,0,0,0,0,1,0,1,0,0,1,1
rob,2,3,2.5649937350028022e-06,18.572613267270178,VB,1,VB,0,rob,rob,rob,0.0253875475470247,14.099697098901123,1,0,1,1,0,1,0,1,0,0,-1
robber,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,robber,robber,rob,0.04820268592485367,8.049848549450562,0,0,1,1,0,1,0,0,0,0,-1
rod,22,3,2.8214931085030823e-05,15.113181648632882,NN,2,NN,0,rod,rod,rod,0.030364779505963963,53.57863258475287,0,0,0,1,0,0,1,0,0,1,1
romance,47,7,6.027735277256585e-05,14.018024415592542,NN,3,NN,0,romanc,romanc,rom,0.034172653498738645,88.96394827675151,0,1,0,1,1,0,1,1,1,1,1
romantic,69,8,8.849228385759668e-05,13.46408881049201,JJ,2,JJ,0,romant,romant,rom,0.022548233693044668,112.81410317418393,0,1,0,0,1,0,1,0,0,1,1
romp,6,4,7.694981205008407e-06,16.987650766549024,VB,3,VB,0,romp,romp,romp,0.08788695452946643,28.639602272815992,0,0,0,0,1,0,1,0,0,0,1
rook,8,4,1.0259974940011209e-05,16.572613267270178,NN,1,NN,0,rook,rook,rook,0.07300284569380407,19.394658146188217,1,0,1,0,0,1,0,0,0,0,-1
rooted,6,6,7.694981205008407e-06,16.987650766549024,VBN,2,VB,0,root,root,root,0.01570538761808852,32.789316292376434,0,0,0,0,0,0,1,0,0,1,1
rot,24,3,3.077992482003363e-05,14.987650766549022,NN,4,NN,0,rot,rot,rot,0.03419103550021788,62.14436930763064,0,0,1,1,0,1,0,1,0,0,-1
